timestamp,SPY_close,EWA_close,EWC_close,EWJ_close,EWU_close,EWZ_close,EWW_close,EZU_close,IWM_close,MCHI_close
2023-03-22 04:00:00+00:00,392.11,22.14,32.72,56.71,31.47,26.1,56.32,43.42,171.64,47.73
2023-03-23 04:00:00+00:00,393.17,22.04,32.57,56.96,31.25,25.26,56.55,43.46,170.25,49.04
2023-03-24 04:00:00+00:00,395.75,22.02,32.62,57.13,31.11,25.67,57.04,43.0,171.79,48.79
2023-03-27 04:00:00+00:00,396.49,22.14,32.99,57.38,31.52,26.08,57.53,43.43,173.7,48.08
2023-03-28 04:00:00+00:00,395.6,22.35,33.19,57.49,31.51,26.68,58.34,43.49,173.45,49.65
2023-03-29 04:00:00+00:00,401.35,22.56,33.6,57.71,31.88,27.01,59.29,44.24,175.42,49.65
2023-03-30 04:00:00+00:00,403.7,22.85,33.88,57.98,32.29,27.67,59.55,44.96,175.18,50.38
2023-03-31 04:00:00+00:00,409.39,22.94,34.18,58.69,32.26,27.38,59.53,45.08,178.4,49.89
2023-04-03 04:00:00+00:00,410.95,23.33,34.8,58.96,32.73,27.29,59.27,45.37,178.48,49.88
2023-04-04 04:00:00+00:00,408.67,23.15,34.72,58.94,32.69,27.32,59.49,45.45,175.35,49.72
2023-04-05 04:00:00+00:00,407.6,23.09,34.51,58.06,32.77,27.21,58.07,45.14,173.63,49.13
2023-04-06 04:00:00+00:00,409.19,23.09,34.5,57.81,33.06,27.09,58.63,45.43,173.89,49.73
2023-04-10 04:00:00+00:00,409.61,23.05,34.57,57.69,33.07,27.35,59.09,45.45,175.75,49.53
2023-04-11 04:00:00+00:00,409.72,23.25,34.89,57.88,33.15,28.8,59.47,45.56,177.14,49.56
2023-04-12 04:00:00+00:00,408.05,23.38,35.03,58.07,33.44,29.39,59.61,45.92,175.84,48.25
2023-04-13 04:00:00+00:00,413.47,23.69,35.49,58.88,33.78,29.32,60.43,46.5,178.17,49.26
2023-04-14 04:00:00+00:00,412.46,23.46,35.45,58.44,33.57,29.36,59.85,46.42,176.51,48.84
2023-04-17 04:00:00+00:00,413.94,23.45,35.51,58.61,33.51,29.21,60.32,46.07,178.78,49.86
2023-04-18 04:00:00+00:00,414.21,23.55,35.6,58.96,33.71,29.01,59.71,46.43,178.02,49.7
2023-04-19 04:00:00+00:00,414.14,23.48,35.42,58.49,33.67,27.77,59.64,46.43,178.25,49.15
2023-04-20 04:00:00+00:00,411.88,23.5,35.26,58.68,33.72,27.99,59.98,46.25,177.33,48.77
2023-04-21 04:00:00+00:00,412.2,23.25,35.22,59.01,33.79,27.7,59.95,46.59,177.56,47.99
2023-04-24 04:00:00+00:00,412.63,23.33,35.23,58.98,33.86,28.01,60.37,46.78,177.44,47.38
2023-04-25 04:00:00+00:00,406.08,22.91,34.54,58.57,33.42,27.61,59.58,45.95,173.06,46.14
2023-04-26 04:00:00+00:00,404.36,22.84,34.44,58.36,33.44,27.44,58.92,46.07,171.39,46.83
2023-04-27 04:00:00+00:00,412.41,23.12,34.85,59.31,33.74,28.0,59.81,46.6,173.68,47.47
2023-04-28 04:00:00+00:00,415.93,23.14,35.2,58.84,33.93,28.27,60.88,46.52,175.2,47.72
2023-05-01 04:00:00+00:00,415.51,23.07,35.14,58.77,33.82,28.04,61.08,46.54,175.3,47.53
2023-05-02 04:00:00+00:00,410.84,22.85,34.58,58.28,33.39,27.33,60.73,45.94,171.7,46.66
2023-05-03 04:00:00+00:00,408.02,22.68,34.44,58.63,33.43,27.59,60.76,46.03,172.33,46.57
2023-05-04 04:00:00+00:00,405.13,22.66,34.5,58.74,33.31,27.67,60.57,45.83,170.4,47.36
2023-05-05 04:00:00+00:00,412.63,23.3,35.45,59.53,33.88,28.76,61.25,46.5,174.45,47.88
2023-05-08 04:00:00+00:00,412.74,23.31,35.54,59.4,33.86,28.66,61.29,46.47,174.05,47.99
2023-05-09 04:00:00+00:00,410.93,23.17,35.51,60.04,33.64,29.04,61.86,46.06,173.53,47.23
2023-05-10 04:00:00+00:00,412.85,23.24,35.36,59.74,33.6,29.35,62.89,46.04,174.41,47.05
2023-05-11 04:00:00+00:00,412.13,22.98,34.94,59.91,33.3,29.56,62.21,45.85,173.07,47.42
2023-05-12 04:00:00+00:00,411.59,22.89,34.8,60.2,33.22,29.8,62.12,45.71,172.72,46.22
2023-05-15 04:00:00+00:00,413.01,23.15,35.24,60.56,33.54,30.15,63.13,45.94,174.83,48.08
2023-05-16 04:00:00+00:00,410.25,22.73,34.67,60.44,33.16,29.57,62.75,45.565,172.28,47.6
2023-05-17 04:00:00+00:00,415.23,22.92,34.84,60.85,33.31,29.99,62.35,45.87,176.12,47.26
2023-05-18 04:00:00+00:00,419.23,22.82,34.72,60.86,33.1,29.93,62.16,45.89,177.19,46.42
2023-05-19 04:00:00+00:00,418.62,23.0,34.78,60.96,33.32,29.89,60.94,46.19,176.11,46.26
2023-05-22 04:00:00+00:00,418.79,23.0,34.83,61.23,33.23,29.87,59.6,46.22,178.26,46.91
2023-05-23 04:00:00+00:00,414.09,22.72,34.43,60.35,32.99,29.81,58.89,45.42,177.42,45.62
2023-05-24 04:00:00+00:00,411.09,22.28,33.81,59.71,32.42,29.62,59.72,44.7,175.54,44.79
2023-05-25 04:00:00+00:00,414.65,22.06,33.49,60.05,32.17,29.44,60.0,44.7,174.17,43.89
2023-05-26 04:00:00+00:00,420.02,22.42,33.78,60.25,32.44,29.94,61.22,45.21,176.15,44.68
2023-05-30 04:00:00+00:00,420.18,22.25,33.52,59.86,32.14,29.12,60.24,44.78,175.5,43.43
2023-05-31 04:00:00+00:00,417.85,21.87,33.26,59.34,31.9,28.82,59.85,44.13,173.77,43.24
2023-06-01 04:00:00+00:00,421.82,22.37,33.73,60.83,32.31,29.72,60.16,44.75,175.65,44.34
2023-06-02 04:00:00+00:00,427.92,22.71,34.44,62.0,32.63,30.59,60.66,45.22,182.02,45.52
2023-06-05 04:00:00+00:00,427.1,22.55,34.22,61.78,32.43,30.75,61.25,44.82,179.58,45.31
2023-06-06 04:00:00+00:00,428.03,22.7,34.53,63.04,32.66,31.35,62.39,44.95,184.31,45.99
2023-06-07 04:00:00+00:00,426.55,22.05,34.15,61.0,32.04,30.81,61.93,43.94,187.24,45.02
2023-06-08 04:00:00+00:00,429.13,22.38,34.14,61.52,32.29,31.03,62.2,44.49,186.54,45.55
2023-06-09 04:00:00+00:00,429.9,22.36,34.1,62.22,32.16,31.6,62.92,44.22,185.03,45.49
2023-06-12 04:00:00+00:00,433.8,22.45,34.12,62.61,32.01,31.72,62.62,44.63,185.8,45.49
2023-06-13 04:00:00+00:00,436.66,22.73,34.37,63.51,32.33,31.57,63.09,44.96,187.93,46.12
2023-06-14 04:00:00+00:00,437.18,22.81,34.4,63.8,32.45,32.44,64.08,45.22,185.91,46.84
2023-06-15 04:00:00+00:00,442.6,23.23,34.77,63.71,32.95,32.66,64.34,45.77,187.44,47.77
2023-06-16 04:00:00+00:00,439.46,23.33,34.73,63.1,32.97,32.32,64.1,45.8,185.94,47.64
2023-06-20 04:00:00+00:00,437.18,23.29,34.26,62.23,32.54,32.72,62.87,45.26,185.13,45.7
2023-06-21 04:00:00+00:00,434.94,23.21,34.35,62.97,32.49,33.17,62.77,45.195,184.7,45.31
2023-06-22 04:00:00+00:00,436.51,22.72,34.19,62.45,32.3,32.78,62.01,44.99,183.33,45.13
2023-06-23 04:00:00+00:00,433.21,22.16,33.81,60.91,31.99,32.69,61.66,44.31,180.57,44.18
2023-06-26 04:00:00+00:00,431.44,22.18,34.23,60.91,32.0,32.63,61.75,44.41,180.75,44.36
2023-06-27 04:00:00+00:00,436.17,22.36,34.46,61.14,32.18,32.29,62.81,45.09,183.36,45.34
2023-06-28 04:00:00+00:00,436.39,22.22,34.37,61.82,31.97,31.73,62.36,45.18,184.26,44.98
2023-06-29 04:00:00+00:00,438.11,22.34,34.59,61.51,31.9,32.19,62.53,45.16,186.38,44.3
2023-06-30 04:00:00+00:00,443.28,22.55,34.99,61.9,32.35,32.43,62.18,45.82,187.27,44.74
2023-07-03 04:00:00+00:00,443.79,22.67,35.2,62.09,32.21,32.83,63.09,45.8,187.65,45.47
2023-07-05 04:00:00+00:00,443.13,22.48,34.8,61.58,31.85,32.35,63.21,45.03,185.78,45.1
2023-07-06 04:00:00+00:00,439.66,21.92,34.08,60.77,31.31,31.26,61.67,44.09,182.78,43.99
2023-07-07 04:00:00+00:00,438.55,22.1,34.33,61.64,31.44,32.02,62.61,44.45,184.71,44.92
2023-07-10 04:00:00+00:00,439.66,21.99,34.28,61.55,31.48,31.67,62.62,44.77,187.87,44.93
2023-07-11 04:00:00+00:00,442.46,22.3,34.45,61.82,31.76,31.7,63.2,45.27,189.8,45.31
2023-07-12 04:00:00+00:00,446.02,22.83,34.94,62.25,32.44,32.02,63.55,46.395,191.87,46.49
2023-07-13 04:00:00+00:00,449.56,23.43,35.53,63.18,32.94,32.67,64.23,47.16,193.42,47.45
2023-07-14 04:00:00+00:00,449.28,23.3,35.24,62.42,32.73,32.25,63.91,46.98,191.53,46.64
2023-07-17 04:00:00+00:00,450.84,23.2,35.29,62.45,32.68,32.33,63.88,46.96,193.58,46.38
2023-07-18 04:00:00+00:00,454.19,23.29,35.58,63.31,32.8,32.21,64.22,47.105,195.97,45.43
2023-07-19 04:00:00+00:00,455.2,23.19,35.81,63.32,33.1,32.27,63.96,46.86,196.8,45.6
2023-07-20 04:00:00+00:00,452.18,23.22,35.68,62.48,33.21,32.32,63.13,46.59,195.08,45.39
2023-07-21 04:00:00+00:00,452.18,23.14,35.8,62.41,33.28,33.02,62.9,46.86,194.46,45.38
2023-07-24 04:00:00+00:00,454.2,23.18,36.01,62.5,33.23,33.69,63.37,46.55,194.94,46.39
2023-07-25 04:00:00+00:00,455.44,23.4,35.9,62.58,33.44,33.82,63.4,46.42,194.92,46.95
2023-07-26 04:00:00+00:00,455.51,23.47,35.88,62.83,33.58,34.11,64.33,46.51,196.46,47.67
2023-07-27 04:00:00+00:00,452.49,23.25,35.55,63.34,33.04,33.08,64.33,46.49,193.92,46.98
2023-07-28 04:00:00+00:00,456.92,23.13,35.78,63.7,33.28,33.39,65.36,47.06,196.43,49.48
2023-07-31 04:00:00+00:00,457.79,23.36,36.08,63.42,33.3,33.87,65.03,46.94,198.71,49.8
2023-08-01 04:00:00+00:00,456.48,22.9,35.62,62.67,33.01,33.22,63.64,46.37,197.8,48.71
2023-08-02 04:00:00+00:00,450.13,22.34,34.91,61.49,32.38,32.97,61.96,45.42,195.11,47.31
2023-08-03 04:00:00+00:00,448.84,22.34,34.73,61.19,32.37,32.29,61.2,45.29,194.56,48.45
2023-08-04 04:00:00+00:00,446.81,22.47,34.82,61.78,32.35,32.06,62.76,45.415,194.17,47.95
2023-08-07 04:00:00+00:00,450.71,22.56,34.95,62.3,32.66,32.02,63.0,45.84,194.3,47.49
2023-08-08 04:00:00+00:00,448.75,22.41,34.73,61.75,32.52,31.89,62.37,45.32,193.08,46.73
2023-08-09 04:00:00+00:00,445.75,22.45,34.81,61.21,32.65,31.64,63.03,45.47,191.57,46.89
2023-08-10 04:00:00+00:00,445.91,22.44,34.88,61.47,32.65,31.79,62.79,45.82,190.72,47.22
2023-08-11 04:00:00+00:00,445.65,22.25,34.96,61.37,32.5,31.57,62.05,45.36,190.99,45.84
2023-08-14 04:00:00+00:00,448.11,22.14,34.75,60.82,32.38,30.94,61.99,45.3,190.66,45.51
2023-08-15 04:00:00+00:00,442.89,21.87,34.0,60.17,31.87,30.62,62.11,44.71,188.14,44.76
2023-08-16 04:00:00+00:00,439.64,21.63,33.89,59.42,31.68,30.52,62.23,44.42,185.84,43.94
2023-08-17 04:00:00+00:00,436.29,21.44,33.73,59.17,31.57,30.32,61.55,43.98,183.65,44.38
2023-08-18 04:00:00+00:00,436.5,21.46,33.73,59.32,31.47,30.54,61.85,44.05,184.65,43.32
2023-08-21 04:00:00+00:00,439.34,21.51,33.68,59.37,31.55,30.22,61.74,44.33,184.38,43.24
2023-08-22 04:00:00+00:00,438.15,21.4,33.48,59.66,31.42,30.89,62.04,44.19,183.83,43.12
2023-08-23 04:00:00+00:00,443.03,21.75,33.85,60.45,31.59,31.92,63.36,44.51,185.79,43.72
2023-08-24 04:00:00+00:00,436.89,21.36,33.6,59.66,31.31,31.58,62.46,43.8,183.22,43.76
2023-08-25 04:00:00+00:00,439.97,21.52,33.61,59.97,31.48,31.31,62.85,44.15,184.0,43.76
2023-08-28 04:00:00+00:00,442.76,21.71,33.92,60.68,31.82,31.69,63.2,44.66,185.64,44.65
2023-08-29 04:00:00+00:00,449.16,22.12,34.48,61.1,32.16,32.14,63.94,45.34,188.23,45.62
2023-08-30 04:00:00+00:00,451.01,22.25,34.65,60.99,32.28,31.83,64.26,45.33,188.94,45.37
2023-08-31 04:00:00+00:00,450.35,22.21,34.69,61.64,32.0,30.85,61.66,44.83,188.61,44.91
2023-09-01 04:00:00+00:00,451.19,22.25,34.93,62.04,32.06,31.44,61.46,44.54,190.85,45.89
2023-09-05 04:00:00+00:00,449.24,22.05,34.6,62.07,31.73,31.16,60.06,43.96,186.83,45.32
2023-09-06 04:00:00+00:00,446.22,21.86,34.28,62.23,31.58,30.76,59.69,43.75,186.13,45.34
2023-09-07 04:00:00+00:00,444.85,21.75,34.01,62.23,31.58,30.16,59.06,43.47,184.33,43.99
2023-09-08 04:00:00+00:00,445.52,21.7,34.01,61.61,31.75,30.58,59.38,43.57,183.92,43.89
2023-09-11 04:00:00+00:00,448.45,22.05,34.37,62.32,32.0,31.33,60.22,44.06,184.36,44.61
2023-09-12 04:00:00+00:00,445.99,22.0,34.48,62.31,32.01,31.45,59.95,43.68,184.18,44.61
2023-09-13 04:00:00+00:00,446.51,21.9,34.6,62.28,32.01,31.8,59.92,43.43,182.97,44.27
2023-09-14 04:00:00+00:00,450.36,22.33,35.24,63.34,32.57,32.4,60.27,43.88,185.55,44.51
2023-09-15 04:00:00+00:00,443.37,22.24,35.27,62.99,32.49,32.26,59.91,43.85,183.61,44.22
2023-09-18 04:00:00+00:00,443.63,22.17,35.17,63.14,32.33,32.26,60.13,43.55,182.39,44.14
2023-09-19 04:00:00+00:00,442.71,22.16,34.85,63.45,32.37,32.04,60.82,43.58,181.68,43.86
2023-09-20 04:00:00+00:00,438.64,22.05,34.76,62.6,32.41,32.29,61.11,43.6,179.86,43.53
2023-09-21 04:00:00+00:00,431.39,21.35,34.01,61.63,32.05,31.2,59.97,42.9,177.07,42.69
2023-09-22 04:00:00+00:00,430.42,21.64,33.95,61.8,32.01,31.17,59.98,42.82,176.67,44.03
2023-09-25 04:00:00+00:00,432.23,21.62,34.1,61.72,31.85,31.0,58.83,42.42,177.46,43.41
2023-09-26 04:00:00+00:00,425.88,21.34,33.56,60.77,31.55,30.43,58.17,41.8,174.36,42.91
2023-09-27 04:00:00+00:00,426.05,21.25,33.39,61.03,31.5,30.06,57.96,41.66,175.99,43.05
2023-09-28 04:00:00+00:00,428.52,21.63,33.73,61.15,31.73,30.46,58.47,42.1,177.58,42.96
2023-09-29 04:00:00+00:00,427.48,21.51,33.46,60.29,31.64,30.67,58.23,42.24,176.74,43.29
